EventID,SimulationYear,CalendarYear,Cause,IgnitionDay,IgnitionRow,IgnitionColumn,Ecoregion,IgnitionFWI,DaysActive,EndDay,EndReason,Cells,AreaHa,MeanRos,MaxRos,MeanIntensity,MaxIntensity,MaxFlameLength,FractionSurface,FractionPassive,FractionActive,MeanCanopyMortality,FractionHighSeverity,CohortsKilled,CohortsPartial,BiomassKilledMg,ConsumptionMg,SurfaceConsumptionMg,DuffConsumptionMg,CanopyConsumptionMg,PM25Mg,CO2Mg,PeakDay,PeakDayFWI,
1, 1, 2020, Lightning, 242, 422, 391, eco16, 18.6, 1, 242, InitialAttack, 3, 2.4, 0.68, 0.83, 70, 93, 0.6, 1, 0, 0, 0.11, 0, 0, 41, 34.3, 128.8, 105.2, 23.6, 0, 2.87, 191.1, 242, 18.6, 
2, 2, 2020, Lightning, 219, 353, 357, eco100, 18.9, 2, 220, Weather, 1, 0.8, 0.91, 0.91, 36, 36, 0.4, 1, 0, 0, 0.03, 0, 0, 24, 5.4, 27.5, 26.7, 0.7, 0, 0.63, 40.5, 0, 0, 
3, 18, 2020, Accidental, 133, 403, 430, eco16, 2.4, 1, 133, InitialAttack, 1, 0.8, 0.54, 0.54, 38, 38, 0.4, 1, 0, 0, 0.11, 0, 0, 21, 22.9, 24.4, 24.4, 0, 0, 0.51, 36.8, 0, 0, 
4, 35, 2020, Accidental, 291, 346, 333, eco125, 29.2, 5, 295, Weather, 112, 90.7, 0.98, 14.58, 252, 17787, 18.1, 0.99, 0, 0.01, 0.09, 0.01, 40, 2611, 2924.9, 8048.1, 5844.3, 2174.9, 29, 188.52, 11783.7, 293, 41.2, 
5, 38, 2020, Lightning, 247, 381, 418, eco100, 16, 1, 247, InitialAttack, 3, 2.4, 1.3, 1.9, 160, 292, 1.1, 1, 0, 0, 0.11, 0, 1, 50, 82.2, 166.5, 149.9, 16.6, 0, 3.74, 246.6, 247, 16, 
