EventID,SimulationYear,Day,FWI,BurnHours,CellsBurned,CumulativeAreaHa,MaxRos,MaxIntensity,Suppressed,
1, 13, 197, 14.9, 2.5, 1, 0.8, 0, 0, no, 
2, 15, 239, 19.4, 5, 1, 0.8, 0, 0, no, 
3, 22, 237, 20.8, 5.7, 4, 3.2, 2.38, 318, no, 
3, 22, 238, 21.9, 6.3, 3, 5.7, 1.09, 96, yes, 
4, 24, 214, 3.9, 0, 1, 0.8, 0, 0, no, 
5, 34, 96, 3.2, 0, 1, 0.8, 0, 0, no, 
6, 38, 269, 27.4, 9.2, 9, 7.3, 1.19, 339, no, 
6, 38, 270, 29.6, 10.4, 4, 10.5, 1.13, 96, yes, 
7, 39, 242, 6, 0, 1, 0.8, 0, 0, no, 
